,order_id,product_id,category,quantity,unit_price,discount_rate,line_revenue
36213,20084,25,beauty,1,3410,0.05,3239.5
36214,20085,9,electronics,1,4658,0.2,3726.4
36215,20085,42,sports,1,3125,0.2,2500.0
36216,20085,5,electronics,2,1760,0.0,3520.0
36217,20086,53,fashion,1,1286,0.0,1286.0
36218,20087,24,beauty,1,2262,0.0,2262.0
36219,20087,32,grocery,1,126,0.05,119.7
36220,20088,11,home,1,1744,0.05,1656.8
36221,20089,37,grocery,1,667,0.0,667.0
36222,20089,17,home,1,2656,0.0,2656.0
36223,20089,33,grocery,1,4175,0.0,4175.0
36224,20090,3,electronics,1,3713,0.0,3713.0
36225,20091,16,home,1,1002,0.0,1002.0
36226,20092,35,grocery,1,1942,0.05,1844.9
36227,20092,19,home,2,2193,0.1,3947.4
36228,20093,3,electronics,1,3713,0.05,3527.35
36229,20094,7,electronics,2,1985,0.0,3970.0
36230,20094,32,grocery,1,126,0.1,113.4
36231,20095,42,sports,3,3125,0.1,8437.5
36232,20096,31,grocery,1,3203,0.1,2882.7
36233,20096,60,fashion,1,552,0.05,524.4
36234,20097,5,electronics,2,1760,0.0,3520.0
36235,20098,4,electronics,1,2293,0.15,1949.05
36236,20098,34,grocery,1,2437,0.0,2437.0
36237,20098,58,fashion,1,1326,0.0,1326.0
36238,20099,42,sports,1,3125,0.15,2656.25
36239,20099,1,electronics,1,150,0.05,142.5
36240,20100,16,home,1,1002,0.0,1002.0
36241,20101,40,grocery,1,3255,0.1,2929.5
36242,20102,44,sports,1,724,0.15,615.4
36243,20102,30,beauty,1,4729,0.0,4729.0
36244,20103,59,fashion,1,2290,0.0,2290.0
36245,20104,26,beauty,2,4752,0.05,9028.8
36246,20105,23,beauty,1,2336,0.0,2336.0
36247,20106,28,beauty,1,567,0.1,510.3
36248,20107,22,beauty,2,1574,0.05,2990.6
36249,20108,40,grocery,1,3255,0.05,3092.25
36250,20108,49,sports,1,1048,0.0,1048.0
36251,20109,33,grocery,1,4175,0.1,3757.5
36252,20109,3,electronics,1,3713,0.0,3713.0
36253,20110,40,grocery,1,3255,0.05,3092.25
36254,20111,46,sports,2,3785,0.05,7191.5
36255,20111,53,fashion,1,1286,0.05,1221.7
36256,20112,39,grocery,1,2235,0.1,2011.5
36257,20112,30,beauty,1,4729,0.05,4492.55
36258,20113,26,beauty,1,4752,0.05,4514.4
36259,20113,27,beauty,1,1579,0.1,1421.1
36260,20114,16,home,1,1002,0.05,951.9
36261,20115,23,beauty,2,2336,0.0,4672.0
36262,20115,11,home,1,1744,0.2,1395.2
36263,20116,48,sports,1,2972,0.0,2972.0
36264,20117,32,grocery,1,126,0.1,113.4
36265,20118,2,electronics,1,3850,0.05,3657.5
36266,20119,15,home,1,860,0.2,688.0
36267,20120,6,electronics,1,529,0.0,529.0
36268,20120,40,grocery,1,3255,0.0,3255.0
36269,20120,16,home,1,1002,0.0,1002.0
36270,20120,8,electronics,1,1791,0.05,1701.45
36271,20121,24,beauty,1,2262,0.05,2148.9
36272,20121,51,fashion,3,2916,0.05,8310.6
36273,20122,15,home,1,860,0.05,817.0
36274,20122,56,fashion,1,630,0.05,598.5
36275,20122,28,beauty,1,567,0.05,538.65
36276,20122,18,home,3,778,0.15,1983.9
36277,20123,37,grocery,2,667,0.0,1334.0
36278,20124,30,beauty,2,4729,0.0,9458.0
36279,20124,24,beauty,2,2262,0.0,4524.0
36280,20125,60,fashion,2,552,0.0,1104.0
36281,20126,44,sports,2,724,0.1,1303.2
36282,20127,59,fashion,3,2290,0.05,6526.5
36283,20128,21,beauty,1,2746,0.0,2746.0
36284,20129,30,beauty,1,4729,0.0,4729.0
36285,20129,52,fashion,1,1957,0.0,1957.0
36286,20129,22,beauty,1,1574,0.0,1574.0
36287,20129,10,electronics,1,3487,0.0,3487.0
36288,20130,56,fashion,1,630,0.0,630.0
36289,20131,8,electronics,1,1791,0.1,1611.9
36290,20131,43,sports,1,4289,0.1,3860.1
36291,20132,49,sports,1,1048,0.05,995.6
36292,20132,55,fashion,1,4572,0.0,4572.0
36293,20132,9,electronics,2,4658,0.15,7918.6
36294,20133,28,beauty,1,567,0.0,567.0
36295,20134,37,grocery,3,667,0.15,1700.85
36296,20134,33,grocery,1,4175,0.0,4175.0
36297,20135,7,electronics,1,1985,0.0,1985.0
36298,20135,56,fashion,1,630,0.05,598.5
36299,20135,6,electronics,2,529,0.0,1058.0
36300,20136,17,home,3,2656,0.0,7968.0
36301,20136,46,sports,1,3785,0.05,3595.75
36302,20137,1,electronics,1,150,0.0,150.0
36303,20137,29,beauty,1,2320,0.05,2204.0
36304,20138,46,sports,1,3785,0.05,3595.75
36305,20139,1,electronics,1,150,0.0,150.0
36306,20139,34,grocery,1,2437,0.0,2437.0
36307,20140,35,grocery,1,1942,0.05,1844.9
36308,20140,36,grocery,2,1580,0.15,2686.0
36309,20141,12,home,1,4627,0.1,4164.3
36310,20141,21,beauty,1,2746,0.0,2746.0
36311,20142,5,electronics,1,1760,0.0,1760.0
36312,20142,30,beauty,1,4729,0.0,4729.0
36313,20143,48,sports,1,2972,0.15,2526.2
36314,20144,21,beauty,1,2746,0.0,2746.0
36315,20145,43,sports,1,4289,0.15,3645.65
36316,20145,30,beauty,2,4729,0.15,8039.3
36317,20146,30,beauty,3,4729,0.05,13477.65
36318,20146,40,grocery,1,3255,0.0,3255.0
36319,20146,32,grocery,2,126,0.1,226.8
36320,20147,37,grocery,1,667,0.0,667.0
36321,20147,26,beauty,1,4752,0.1,4276.8
36322,20147,39,grocery,1,2235,0.0,2235.0
36323,20148,26,beauty,2,4752,0.05,9028.8
36324,20149,9,electronics,1,4658,0.05,4425.1
36325,20149,51,fashion,1,2916,0.1,2624.4
36326,20150,46,sports,1,3785,0.15,3217.25
36327,20151,15,home,1,860,0.0,860.0
36328,20151,7,electronics,1,1985,0.0,1985.0
36329,20152,50,sports,1,2033,0.0,2033.0
36330,20153,54,fashion,1,3026,0.1,2723.4
36331,20153,16,home,1,1002,0.0,1002.0
36332,20154,18,home,1,778,0.15,661.3
36333,20154,28,beauty,1,567,0.0,567.0
36334,20155,5,electronics,1,1760,0.0,1760.0
36335,20156,30,beauty,1,4729,0.0,4729.0
36336,20156,5,electronics,1,1760,0.0,1760.0
36337,20157,57,fashion,1,729,0.05,692.55
36338,20158,59,fashion,1,2290,0.05,2175.5
36339,20158,5,electronics,1,1760,0.15,1496.0
36340,20159,48,sports,1,2972,0.0,2972.0
36341,20160,57,fashion,2,729,0.0,1458.0
36342,20160,7,electronics,1,1985,0.0,1985.0
36343,20161,21,beauty,1,2746,0.2,2196.8
36344,20162,30,beauty,1,4729,0.15,4019.65
36345,20163,49,sports,1,1048,0.0,1048.0
36346,20164,60,fashion,1,552,0.0,552.0
36347,20164,14,home,1,4075,0.0,4075.0
36348,20164,23,beauty,1,2336,0.05,2219.2
36349,20165,53,fashion,1,1286,0.05,1221.7
36350,20165,25,beauty,2,3410,0.1,6138.0
36351,20166,33,grocery,1,4175,0.2,3340.0
36352,20167,15,home,1,860,0.0,860.0
36353,20168,44,sports,1,724,0.0,724.0
36354,20168,4,electronics,1,2293,0.15,1949.05
36355,20169,18,home,1,778,0.05,739.1
36356,20169,21,beauty,1,2746,0.1,2471.4
36357,20170,55,fashion,1,4572,0.05,4343.4
36358,20171,57,fashion,1,729,0.1,656.1
36359,20172,53,fashion,1,1286,0.1,1157.4
36360,20172,35,grocery,1,1942,0.1,1747.8
36361,20173,1,electronics,3,150,0.15,382.5
36362,20174,12,home,1,4627,0.0,4627.0
36363,20175,39,grocery,1,2235,0.1,2011.5
36364,20176,1,electronics,1,150,0.1,135.0
36365,20177,8,electronics,2,1791,0.0,3582.0
36366,20178,26,beauty,1,4752,0.0,4752.0
36367,20178,32,grocery,1,126,0.05,119.7
36368,20178,35,grocery,1,1942,0.1,1747.8
36369,20179,51,fashion,1,2916,0.2,2332.8
36370,20179,7,electronics,1,1985,0.05,1885.75
36371,20180,53,fashion,1,1286,0.0,1286.0
36372,20181,58,fashion,1,1326,0.15,1127.1
36373,20182,52,fashion,2,1957,0.05,3718.3
36374,20182,9,electronics,1,4658,0.05,4425.1
36375,20182,1,electronics,3,150,0.15,382.5
36376,20183,19,home,1,2193,0.05,2083.35
36377,20184,43,sports,1,4289,0.0,4289.0
36378,20185,50,sports,2,2033,0.15,3456.1
36379,20185,18,home,2,778,0.05,1478.2
36380,20185,22,beauty,1,1574,0.05,1495.3
36381,20186,2,electronics,1,3850,0.05,3657.5
36382,20186,20,home,1,3438,0.0,3438.0
36383,20187,59,fashion,2,2290,0.2,3664.0
36384,20187,47,sports,2,1558,0.0,3116.0
36385,20188,29,beauty,1,2320,0.2,1856.0
36386,20189,27,beauty,1,1579,0.15,1342.15
36387,20190,47,sports,1,1558,0.0,1558.0
36388,20191,21,beauty,1,2746,0.05,2608.7
36389,20191,51,fashion,1,2916,0.05,2770.2
36390,20191,59,fashion,2,2290,0.0,4580.0
36391,20192,16,home,2,1002,0.15,1703.4
36392,20193,12,home,1,4627,0.1,4164.3
36393,20194,43,sports,1,4289,0.05,4074.55
36394,20195,39,grocery,1,2235,0.0,2235.0
36395,20195,48,sports,2,2972,0.0,5944.0
36396,20196,60,fashion,1,552,0.0,552.0
36397,20197,10,electronics,1,3487,0.0,3487.0
36398,20198,56,fashion,2,630,0.0,1260.0
36399,20199,21,beauty,1,2746,0.05,2608.7
36400,20200,1,electronics,1,150,0.0,150.0
36401,20201,32,grocery,2,126,0.15,214.2
36402,20201,4,electronics,1,2293,0.1,2063.7
36403,20202,54,fashion,1,3026,0.05,2874.7
36404,20202,42,sports,2,3125,0.05,5937.5
36405,20203,32,grocery,1,126,0.0,126.0
36406,20203,34,grocery,1,2437,0.05,2315.15
36407,20204,50,sports,1,2033,0.2,1626.4
36408,20205,31,grocery,1,3203,0.1,2882.7
36409,20205,33,grocery,1,4175,0.0,4175.0
36410,20206,53,fashion,2,1286,0.1,2314.8
36411,20207,27,beauty,1,1579,0.0,1579.0
36412,20207,55,fashion,1,4572,0.15,3886.2
36413,20207,43,sports,1,4289,0.0,4289.0
36414,20207,16,home,1,1002,0.15,851.7
36415,20208,9,electronics,1,4658,0.1,4192.2
36416,20209,10,electronics,1,3487,0.0,3487.0
36417,20210,13,home,1,3877,0.1,3489.3
36418,20210,21,beauty,2,2746,0.0,5492.0
36419,20210,36,grocery,2,1580,0.2,2528.0
36420,20211,52,fashion,2,1957,0.2,3131.2
36421,20212,53,fashion,1,1286,0.1,1157.4
36422,20213,53,fashion,1,1286,0.0,1286.0
36423,20214,38,grocery,1,3806,0.0,3806.0
36424,20214,41,sports,1,931,0.0,931.0
36425,20215,29,beauty,2,2320,0.05,4408.0
36426,20216,47,sports,2,1558,0.05,2960.2
36427,20216,39,grocery,1,2235,0.0,2235.0
36428,20217,45,sports,2,4975,0.1,8955.0
36429,20218,44,sports,1,724,0.05,687.8
36430,20218,45,sports,2,4975,0.0,9950.0
36431,20219,1,electronics,1,150,0.0,150.0
36432,20220,53,fashion,1,1286,0.0,1286.0
36433,20221,34,grocery,2,2437,0.05,4630.3
36434,20221,2,electronics,1,3850,0.15,3272.5
36435,20222,8,electronics,1,1791,0.1,1611.9
36436,20223,9,electronics,1,4658,0.0,4658.0
36437,20224,20,home,1,3438,0.1,3094.2
36438,20225,5,electronics,1,1760,0.0,1760.0
36439,20226,6,electronics,1,529,0.05,502.55
36440,20226,36,grocery,1,1580,0.05,1501.0
36441,20227,37,grocery,1,667,0.0,667.0
36442,20227,27,beauty,1,1579,0.0,1579.0
36443,20228,13,home,1,3877,0.15,3295.45
36444,20229,49,sports,2,1048,0.1,1886.4
36445,20229,18,home,1,778,0.0,778.0
36446,20230,58,fashion,1,1326,0.1,1193.4
36447,20231,36,grocery,2,1580,0.0,3160.0
36448,20232,18,home,1,778,0.2,622.4
36449,20232,59,fashion,1,2290,0.0,2290.0
36450,20233,25,beauty,1,3410,0.0,3410.0
36451,20233,40,grocery,3,3255,0.1,8788.5
36452,20234,44,sports,1,724,0.0,724.0
36453,20234,49,sports,3,1048,0.2,2515.2
36454,20234,35,grocery,1,1942,0.0,1942.0
36455,20235,20,home,1,3438,0.0,3438.0
36456,20235,10,electronics,1,3487,0.0,3487.0
36457,20235,50,sports,1,2033,0.15,1728.05
36458,20236,60,fashion,1,552,0.15,469.2
36459,20236,28,beauty,1,567,0.15,481.95
36460,20237,14,home,1,4075,0.0,4075.0
36461,20237,28,beauty,1,567,0.0,567.0
36462,20238,55,fashion,2,4572,0.15,7772.4
36463,20239,4,electronics,1,2293,0.0,2293.0
36464,20240,58,fashion,1,1326,0.15,1127.1
36465,20241,48,sports,1,2972,0.1,2674.8
36466,20241,25,beauty,1,3410,0.2,2728.0
36467,20242,12,home,1,4627,0.1,4164.3
36468,20243,8,electronics,1,1791,0.15,1522.35
36469,20243,39,grocery,2,2235,0.1,4023.0
36470,20243,54,fashion,1,3026,0.1,2723.4
36471,20244,34,grocery,1,2437,0.05,2315.15
36472,20244,54,fashion,1,3026,0.0,3026.0
36473,20244,12,home,1,4627,0.0,4627.0
36474,20245,47,sports,1,1558,0.0,1558.0
36475,20246,41,sports,1,931,0.0,931.0
36476,20246,5,electronics,1,1760,0.05,1672.0
36477,20246,45,sports,2,4975,0.1,8955.0
36478,20247,56,fashion,1,630,0.05,598.5
36479,20248,60,fashion,1,552,0.0,552.0
36480,20248,40,grocery,1,3255,0.0,3255.0
36481,20249,43,sports,1,4289,0.0,4289.0
36482,20250,43,sports,1,4289,0.2,3431.2
36483,20251,26,beauty,1,4752,0.05,4514.4
36484,20252,17,home,1,2656,0.05,2523.2
36485,20253,60,fashion,2,552,0.05,1048.8
36486,20253,47,sports,1,1558,0.0,1558.0
36487,20254,60,fashion,1,552,0.1,496.8
36488,20254,26,beauty,1,4752,0.15,4039.2
36489,20255,11,home,1,1744,0.0,1744.0
36490,20255,13,home,3,3877,0.1,10467.9
36491,20255,12,home,2,4627,0.05,8791.3
36492,20255,45,sports,1,4975,0.05,4726.25
36493,20256,55,fashion,1,4572,0.05,4343.4
36494,20257,19,home,1,2193,0.1,1973.7
36495,20258,32,grocery,3,126,0.05,359.1
36496,20259,38,grocery,3,3806,0.0,11418.0
36497,20260,9,electronics,2,4658,0.05,8850.2
36498,20260,12,home,1,4627,0.0,4627.0
36499,20261,13,home,1,3877,0.1,3489.3
36500,20262,22,beauty,1,1574,0.0,1574.0
36501,20263,10,electronics,1,3487,0.05,3312.65
36502,20263,4,electronics,1,2293,0.05,2178.35
36503,20263,13,home,1,3877,0.1,3489.3
36504,20263,54,fashion,1,3026,0.0,3026.0
36505,20264,45,sports,1,4975,0.0,4975.0
36506,20264,45,sports,1,4975,0.1,4477.5
36507,20264,59,fashion,2,2290,0.15,3893.0
36508,20265,60,fashion,1,552,0.1,496.8
36509,20265,4,electronics,1,2293,0.05,2178.35
36510,20266,55,fashion,1,4572,0.05,4343.4
36511,20266,28,beauty,3,567,0.0,1701.0
36512,20267,17,home,1,2656,0.05,2523.2
36513,20268,9,electronics,2,4658,0.1,8384.4
36514,20268,12,home,1,4627,0.2,3701.6
36515,20268,60,fashion,3,552,0.15,1407.6
36516,20269,12,home,2,4627,0.1,8328.6
36517,20270,58,fashion,1,1326,0.0,1326.0
36518,20271,24,beauty,1,2262,0.1,2035.8
36519,20272,3,electronics,1,3713,0.0,3713.0
36520,20273,43,sports,1,4289,0.2,3431.2
36521,20273,50,sports,1,2033,0.15,1728.05
36522,20274,27,beauty,1,1579,0.0,1579.0
36523,20275,34,grocery,1,2437,0.0,2437.0
36524,20276,39,grocery,1,2235,0.0,2235.0
36525,20276,20,home,1,3438,0.0,3438.0
36526,20276,3,electronics,2,3713,0.05,7054.7
36527,20277,12,home,1,4627,0.1,4164.3
36528,20277,41,sports,1,931,0.0,931.0
36529,20277,54,fashion,1,3026,0.1,2723.4
36530,20278,58,fashion,1,1326,0.05,1259.7
36531,20279,27,beauty,1,1579,0.05,1500.05
36532,20279,60,fashion,1,552,0.05,524.4
36533,20279,58,fashion,1,1326,0.0,1326.0
36534,20280,55,fashion,2,4572,0.1,8229.6
36535,20281,10,electronics,2,3487,0.0,6974.0
36536,20282,53,fashion,1,1286,0.05,1221.7
36537,20282,7,electronics,1,1985,0.05,1885.75
36538,20283,14,home,1,4075,0.05,3871.25
36539,20283,48,sports,2,2972,0.05,5646.8
36540,20283,25,beauty,1,3410,0.0,3410.0
36541,20284,42,sports,1,3125,0.0,3125.0
36542,20284,24,beauty,2,2262,0.0,4524.0
36543,20284,6,electronics,2,529,0.0,1058.0
36544,20284,22,beauty,2,1574,0.05,2990.6
36545,20285,3,electronics,3,3713,0.15,9468.15
36546,20285,18,home,1,778,0.15,661.3
36547,20285,4,electronics,1,2293,0.15,1949.05
36548,20286,28,beauty,2,567,0.05,1077.3
36549,20286,35,grocery,1,1942,0.1,1747.8
36550,20286,59,fashion,1,2290,0.0,2290.0
36551,20286,59,fashion,1,2290,0.15,1946.5
36552,20287,51,fashion,2,2916,0.15,4957.2
36553,20288,15,home,1,860,0.2,688.0
36554,20289,47,sports,2,1558,0.0,3116.0
36555,20289,59,fashion,1,2290,0.1,2061.0
36556,20290,6,electronics,1,529,0.0,529.0
36557,20291,7,electronics,1,1985,0.1,1786.5
36558,20292,51,fashion,2,2916,0.1,5248.8
36559,20293,31,grocery,1,3203,0.0,3203.0
36560,20293,29,beauty,1,2320,0.2,1856.0
36561,20293,53,fashion,1,1286,0.1,1157.4
36562,20294,39,grocery,3,2235,0.0,6705.0
36563,20294,23,beauty,1,2336,0.0,2336.0
36564,20294,58,fashion,1,1326,0.0,1326.0
36565,20295,56,fashion,1,630,0.1,567.0
36566,20296,28,beauty,1,567,0.15,481.95
36567,20297,19,home,1,2193,0.1,1973.7
36568,20297,8,electronics,1,1791,0.0,1791.0
36569,20298,19,home,1,2193,0.0,2193.0
36570,20299,10,electronics,1,3487,0.0,3487.0
36571,20300,8,electronics,2,1791,0.1,3223.8
36572,20300,53,fashion,1,1286,0.0,1286.0
36573,20300,53,fashion,1,1286,0.0,1286.0
36574,20301,14,home,1,4075,0.0,4075.0
36575,20301,29,beauty,2,2320,0.0,4640.0
36576,20302,19,home,1,2193,0.1,1973.7
36577,20302,35,grocery,2,1942,0.05,3689.8
36578,20303,9,electronics,2,4658,0.2,7452.8
36579,20303,46,sports,1,3785,0.0,3785.0
36580,20304,17,home,1,2656,0.1,2390.4
36581,20305,59,fashion,1,2290,0.1,2061.0
36582,20306,18,home,1,778,0.0,778.0
36583,20307,16,home,1,1002,0.05,951.9
36584,20307,47,sports,2,1558,0.1,2804.4
36585,20308,10,electronics,1,3487,0.1,3138.3
36586,20309,34,grocery,1,2437,0.05,2315.15
36587,20309,40,grocery,1,3255,0.0,3255.0
36588,20310,42,sports,1,3125,0.0,3125.0
36589,20310,25,beauty,1,3410,0.1,3069.0
36590,20311,29,beauty,1,2320,0.0,2320.0
36591,20312,39,grocery,1,2235,0.05,2123.25
36592,20313,8,electronics,1,1791,0.0,1791.0
36593,20313,51,fashion,1,2916,0.15,2478.6
36594,20313,9,electronics,1,4658,0.15,3959.3
36595,20314,30,beauty,1,4729,0.15,4019.65
36596,20315,7,electronics,1,1985,0.1,1786.5
36597,20315,55,fashion,3,4572,0.1,12344.4
36598,20316,1,electronics,1,150,0.05,142.5
36599,20316,40,grocery,1,3255,0.05,3092.25
36600,20317,38,grocery,1,3806,0.0,3806.0
36601,20317,11,home,1,1744,0.05,1656.8
36602,20318,4,electronics,2,2293,0.0,4586.0
36603,20319,17,home,1,2656,0.1,2390.4
36604,20320,16,home,1,1002,0.1,901.8
36605,20321,37,grocery,1,667,0.15,566.95
36606,20322,29,beauty,2,2320,0.0,4640.0
36607,20323,56,fashion,1,630,0.0,630.0
36608,20323,9,electronics,2,4658,0.05,8850.2
36609,20323,10,electronics,1,3487,0.0,3487.0
36610,20324,2,electronics,1,3850,0.0,3850.0
36611,20325,17,home,1,2656,0.0,2656.0
36612,20326,31,grocery,2,3203,0.05,6085.7
36613,20327,47,sports,1,1558,0.05,1480.1
36614,20328,29,beauty,3,2320,0.2,5568.0
36615,20329,54,fashion,1,3026,0.0,3026.0
36616,20330,41,sports,1,931,0.2,744.8
36617,20330,42,sports,1,3125,0.05,2968.75
36618,20330,24,beauty,2,2262,0.1,4071.6
36619,20331,59,fashion,1,2290,0.0,2290.0
36620,20331,16,home,2,1002,0.0,2004.0
36621,20332,11,home,1,1744,0.15,1482.4
36622,20332,9,electronics,1,4658,0.2,3726.4
36623,20333,7,electronics,1,1985,0.05,1885.75
36624,20334,6,electronics,1,529,0.0,529.0
36625,20334,55,fashion,1,4572,0.0,4572.0
36626,20334,60,fashion,1,552,0.0,552.0
36627,20334,20,home,1,3438,0.05,3266.1
36628,20335,27,beauty,1,1579,0.0,1579.0
36629,20335,13,home,1,3877,0.05,3683.15
36630,20336,12,home,1,4627,0.2,3701.6
36631,20336,41,sports,1,931,0.15,791.35
36632,20337,59,fashion,1,2290,0.05,2175.5
36633,20337,7,electronics,1,1985,0.05,1885.75
36634,20338,52,fashion,1,1957,0.05,1859.15
36635,20339,30,beauty,1,4729,0.0,4729.0
36636,20340,24,beauty,1,2262,0.0,2262.0
36637,20341,46,sports,1,3785,0.0,3785.0
36638,20341,56,fashion,2,630,0.0,1260.0
36639,20342,3,electronics,1,3713,0.05,3527.35
36640,20342,10,electronics,1,3487,0.1,3138.3
36641,20343,38,grocery,1,3806,0.05,3615.7
36642,20343,59,fashion,1,2290,0.1,2061.0
36643,20343,43,sports,1,4289,0.0,4289.0
36644,20343,19,home,2,2193,0.0,4386.0
36645,20344,6,electronics,1,529,0.05,502.55
36646,20344,58,fashion,2,1326,0.15,2254.2
36647,20344,54,fashion,1,3026,0.0,3026.0
36648,20345,13,home,1,3877,0.05,3683.15
36649,20345,18,home,1,778,0.15,661.3
36650,20346,27,beauty,1,1579,0.05,1500.05
36651,20347,17,home,1,2656,0.05,2523.2
36652,20348,17,home,1,2656,0.0,2656.0
36653,20348,57,fashion,1,729,0.0,729.0
36654,20349,23,beauty,1,2336,0.0,2336.0
36655,20349,52,fashion,2,1957,0.05,3718.3
36656,20350,8,electronics,2,1791,0.05,3402.9
36657,20350,35,grocery,2,1942,0.0,3884.0
36658,20350,43,sports,1,4289,0.05,4074.55
36659,20351,45,sports,1,4975,0.0,4975.0
36660,20351,52,fashion,1,1957,0.0,1957.0
36661,20352,27,beauty,1,1579,0.0,1579.0
36662,20352,2,electronics,1,3850,0.0,3850.0
36663,20353,33,grocery,1,4175,0.0,4175.0
36664,20353,9,electronics,1,4658,0.0,4658.0
36665,20354,48,sports,2,2972,0.05,5646.8
36666,20355,19,home,1,2193,0.05,2083.35
36667,20355,52,fashion,1,1957,0.05,1859.15
36668,20355,38,grocery,1,3806,0.2,3044.8
36669,20356,43,sports,1,4289,0.1,3860.1
36670,20357,56,fashion,1,630,0.1,567.0
36671,20357,54,fashion,1,3026,0.0,3026.0
36672,20358,22,beauty,1,1574,0.05,1495.3
36673,20358,47,sports,1,1558,0.15,1324.3
36674,20359,19,home,1,2193,0.05,2083.35
36675,20359,3,electronics,1,3713,0.15,3156.05
36676,20359,35,grocery,2,1942,0.0,3884.0
36677,20360,17,home,1,2656,0.1,2390.4
36678,20361,44,sports,1,724,0.1,651.6
36679,20361,51,fashion,2,2916,0.15,4957.2
36680,20361,46,sports,1,3785,0.0,3785.0
36681,20362,4,electronics,1,2293,0.1,2063.7
36682,20362,25,beauty,1,3410,0.0,3410.0
36683,20363,2,electronics,2,3850,0.05,7315.0
36684,20363,49,sports,1,1048,0.0,1048.0
36685,20364,48,sports,1,2972,0.0,2972.0
36686,20364,53,fashion,1,1286,0.0,1286.0
36687,20365,20,home,3,3438,0.0,10314.0
36688,20366,28,beauty,1,567,0.0,567.0
36689,20366,43,sports,1,4289,0.0,4289.0
36690,20367,21,beauty,2,2746,0.2,4393.6
36691,20367,23,beauty,1,2336,0.0,2336.0
36692,20367,23,beauty,1,2336,0.05,2219.2
36693,20368,16,home,1,1002,0.1,901.8
36694,20368,53,fashion,1,1286,0.05,1221.7
36695,20368,21,beauty,1,2746,0.2,2196.8
36696,20369,37,grocery,1,667,0.0,667.0
36697,20370,57,fashion,1,729,0.05,692.55
36698,20370,56,fashion,2,630,0.0,1260.0
36699,20371,9,electronics,2,4658,0.1,8384.4
36700,20371,46,sports,1,3785,0.0,3785.0
36701,20372,16,home,1,1002,0.0,1002.0
36702,20373,16,home,1,1002,0.1,901.8
36703,20374,51,fashion,2,2916,0.1,5248.8
36704,20374,43,sports,1,4289,0.0,4289.0
36705,20374,12,home,1,4627,0.05,4395.65
36706,20375,27,beauty,1,1579,0.0,1579.0
36707,20375,41,sports,1,931,0.05,884.45
36708,20375,34,grocery,1,2437,0.05,2315.15
36709,20375,8,electronics,1,1791,0.05,1701.45
36710,20376,52,fashion,1,1957,0.1,1761.3
36711,20376,43,sports,1,4289,0.05,4074.55
36712,20377,45,sports,2,4975,0.15,8457.5
36713,20378,40,grocery,1,3255,0.05,3092.25
36714,20378,14,home,3,4075,0.0,12225.0
36715,20378,54,fashion,1,3026,0.0,3026.0
36716,20379,31,grocery,1,3203,0.05,3042.85
36717,20380,51,fashion,1,2916,0.0,2916.0
36718,20381,15,home,3,860,0.0,2580.0
36719,20381,30,beauty,2,4729,0.15,8039.3
36720,20381,54,fashion,1,3026,0.0,3026.0
36721,20382,39,grocery,1,2235,0.15,1899.75
36722,20383,56,fashion,2,630,0.0,1260.0
36723,20383,20,home,1,3438,0.0,3438.0
36724,20383,45,sports,1,4975,0.0,4975.0
36725,20383,36,grocery,1,1580,0.05,1501.0
36726,20384,26,beauty,3,4752,0.15,12117.6
36727,20384,55,fashion,1,4572,0.0,4572.0
36728,20384,32,grocery,1,126,0.15,107.1
36729,20384,16,home,1,1002,0.0,1002.0
36730,20385,26,beauty,1,4752,0.0,4752.0
36731,20386,40,grocery,1,3255,0.15,2766.75
36732,20386,33,grocery,2,4175,0.15,7097.5
36733,20387,3,electronics,1,3713,0.0,3713.0
36734,20388,40,grocery,2,3255,0.05,6184.5
36735,20389,55,fashion,1,4572,0.0,4572.0
36736,20390,48,sports,1,2972,0.15,2526.2
36737,20391,6,electronics,1,529,0.0,529.0
36738,20392,20,home,1,3438,0.05,3266.1
36739,20392,46,sports,2,3785,0.05,7191.5
36740,20393,41,sports,1,931,0.0,931.0
36741,20393,59,fashion,1,2290,0.0,2290.0
36742,20393,40,grocery,1,3255,0.15,2766.75
36743,20394,42,sports,1,3125,0.2,2500.0
36744,20394,49,sports,1,1048,0.05,995.6
36745,20395,31,grocery,1,3203,0.0,3203.0
36746,20395,51,fashion,2,2916,0.0,5832.0
36747,20395,5,electronics,1,1760,0.15,1496.0
36748,20395,44,sports,1,724,0.0,724.0
36749,20396,33,grocery,2,4175,0.0,8350.0
36750,20397,15,home,1,860,0.0,860.0
36751,20398,47,sports,1,1558,0.05,1480.1
36752,20399,56,fashion,1,630,0.05,598.5
36753,20399,55,fashion,1,4572,0.05,4343.4
36754,20400,42,sports,1,3125,0.0,3125.0
36755,20400,9,electronics,1,4658,0.15,3959.3
36756,20401,58,fashion,1,1326,0.1,1193.4
36757,20401,9,electronics,1,4658,0.05,4425.1
36758,20401,43,sports,1,4289,0.0,4289.0
36759,20402,38,grocery,1,3806,0.0,3806.0
36760,20403,26,beauty,1,4752,0.0,4752.0
36761,20404,7,electronics,2,1985,0.05,3771.5
36762,20405,30,beauty,1,4729,0.05,4492.55
36763,20406,44,sports,1,724,0.1,651.6
36764,20406,26,beauty,1,4752,0.1,4276.8
36765,20407,50,sports,1,2033,0.0,2033.0
36766,20408,60,fashion,1,552,0.05,524.4
